emp_no,first_name,last_name,birth_date
84656,Danai,Lubachevsky,1952-06-08
84662,Sanjeeva,Kalafatis,1952-11-14
84671,Lenore,Dalphin,1954-07-29
84672,Mihalis,Lamparter,1952-06-28
84673,Volkmar,Barbanera,1952-03-12
84679,Nahla,Chvatal,1953-04-13
84680,Takahira,Pettey,1954-03-20
84684,Frederique,Zumaque,1954-03-02
84685,Alejandra,Jullig,1953-09-26
84686,Rosli,Vieri,1954-06-07
84693,Owen,Rikino,1954-01-19
84707,Odinaldo,Ushiama,1953-10-14
84711,Tetsurou,Back,1955-04-19
84712,Bodo,Vadhan,1953-05-09
84714,Tonny,Shiratori,1954-06-10
84715,Filipp,Reistad,1954-06-27
84716,Aksel,Keustermans,1954-01-03
84720,Akemi,Champarnaud,1953-01-15
84722,Hercules,Slutz,1952-08-09
84725,Zejun,Boyle,1954-10-01
84726,Niranjan,Hettesheimer,1955-10-18
84728,Paloma,Whitcomb,1953-05-21
84734,Khedija,Kadhim,1954-06-12
84743,Juichirou,Picaronny,1954-09-12
84744,Kiam,Usdin,1952-09-14
84747,Yoshinari,Felcyn,1953-04-25
84748,Jianhao,Crelier,1953-10-25
84751,Erez,Bakhtari,1952-06-22
84754,Sergi,Pelz,1953-09-27
84758,Toong,Usery,1955-12-08
84760,Takushi,Callaway,1955-08-27
84762,Visit,Asrin,1955-11-04
84765,Yannis,Kleiser,1955-09-08
84770,Fen,Baezner,1954-08-26
84773,Naraig,Frolund,1954-04-19
84777,Mantis,Gopalakrishnan,1954-08-09
84791,Guoxiang,Ritcey,1954-04-01
84797,Tadanori,Baig,1953-08-18
84809,Hironoby,Zobel,1953-06-20
84821,Magy,Vieri,1954-05-07
84827,Moheb,Schmittgen,1955-12-01
84832,Zsolt,Piancastelli,1955-07-29
84833,Ebru,Openshaw,1955-09-10
84835,Martial,Kulisch,1952-08-24
84837,Abdelkader,Chandrasekhar,1952-08-28
84838,Jiafu,Binkley,1955-03-16
84844,Goo,Oppitz,1955-02-04
84848,Limsoon,Ullian,1953-12-28
84849,Kenroku,Carrera,1954-06-18
84854,Renee,Ertl,1955-03-03
84859,Hitofumi,Schicker,1954-03-14
84860,Paris,Angot,1953-05-19
84867,Almudena,Mullainathan,1953-01-26
84883,Vishv,Khalil,1952-11-18
84898,Kish,Plotkin,1955-07-12
84901,Lucien,Peak,1953-12-16
84904,Gladys,Aamodt,1955-02-05
84907,Miomir,Smailagic,1955-03-04
84910,Kaijung,Mondadori,1954-10-19
84911,Moheb,Birdsall,1954-01-30
84916,Saddek,Jiafu,1954-07-03
84917,Rafael,Fetvedt,1955-03-23
84918,Conor,Pappas,1955-07-09
84919,Huican,Validov,1955-01-30
84926,Abdelwaheb,Barbanera,1952-02-15
84930,Margareta,Engelmann,1953-01-04
84931,Basem,Sommer,1955-11-12
84932,Barun,Klassen,1955-12-03
84933,Sailaja,Plessier,1953-07-20
84943,Hugo,Benantar,1954-05-04
84944,Arto,Angiulli,1952-04-29
84945,DeForest,Hinsberger,1952-10-16
84947,Sasan,Auyong,1954-09-12
84961,Goetz,Conry,1952-07-20
84966,Jaroslava,Aingworth,1952-02-03
84970,Xiping,Bahk,1954-08-28
84973,Kazuhiro,Kabayashi,1953-07-25
84974,Baocai,Pell,1952-10-21
84975,Mihalis,Toyoshima,1953-04-07
84976,Eran,Perez,1955-10-27
84977,Godehard,Menhardt,1952-07-26
84978,Yuguang,Rajaraman,1954-07-09
84982,Gino,Biron,1953-03-08
84983,Shigeo,Bashian,1953-06-19
84994,Seongbae,Haraldson,1955-02-22
84995,Krassimir,Soloway,1955-06-15
84999,Turgut,Koblitz,1953-01-27
85000,Uinam,Manderick,1954-01-09
85001,Uno,Leijenhorst,1955-02-02
85007,Tze,Hiyoshi,1953-09-26
85008,Breannda,Schusler,1955-02-02
85009,Paloma,Schaaf,1954-07-28
85015,Lijia,Lipner,1952-03-14
85017,Falguni,Swiler,1952-06-23
85018,Marjo,Billingsley,1953-12-27
85020,Tiina,Peir,1955-01-19
85024,Zeydy,Hmelo,1953-11-07
85027,Leah,Hasham,1955-08-27
85028,Ebru,Heydon,1952-12-07
85031,Ronghao,Gire,1954-09-14
85033,Garnet,Luke,1952-12-31
85038,Padma,Gruenwald,1955-12-18
85039,Aruna,Kusakari,1954-09-09
85040,Chikako,Legleitner,1954-06-09
85049,Guiseppe,Hebert,1952-06-02
85055,Berni,Coombs,1952-04-09
85056,Dulce,Yemenis,1955-06-15
85057,Charlene,Sadowsky,1952-06-11
85060,Fai,Besselaar,1955-08-17
85062,Vasilis,Luks,1952-11-10
85067,Vishwani,Jansch,1952-02-16
85069,Masako,Lukaszewicz,1952-06-19
85071,Jaques,Stavenow,1952-11-20
85079,Shan,Wossner,1955-04-05
85080,Munir,Hofmeyr,1954-04-12
85091,Berna,Kavanagh,1954-11-10
85095,Nevio,Vilarrasa,1952-09-25
85096,Xinglin,Feinberg,1954-05-19
85100,Mats,Kawashima,1955-08-15
85101,Tru,Businaro,1955-03-29
85109,Ottavia,Rebaine,1955-09-29
85110,Volkmar,Maquelin,1954-06-25
85111,Sastry,Kavraki,1952-04-10
85112,Yongmin,Llado,1954-10-03
85114,Diederik,Stenning,1955-06-02
85115,Fan,Segond,1954-12-16
85119,Xiaobin,Himler,1953-06-12
85124,Boaz,Yamaashi,1952-03-30
85129,True,Lorcy,1955-09-25
85139,Joydip,Tagansky,1953-05-02
85142,Jackson,Brlek,1952-05-04
85143,Yinghua,Mersereau,1954-12-03
85145,Mabhin,Constantine,1954-11-26
85146,Hironobu,Nittel,1954-12-10
85150,Olivera,Cangellaris,1953-01-28
85154,Moss,Narahara,1955-12-19
85158,Arvind,Lampe,1955-11-12
85159,Kendra,Buescher,1953-07-24
85165,Troy,Michaels,1952-09-07
85166,Zissis,Decleir,1952-08-24
85167,Toshiko,Nyanchama,1955-04-07
85173,Stepehn,Coombs,1955-08-23
85183,Aiman,Terwilliger,1952-11-25
85184,Gretta,Peng,1954-09-26
85192,Bernt,Ernst,1953-07-21
85195,Jiafu,Quadeer,1955-12-21
85199,Souichi,Barbanera,1954-08-11
85200,Ebbe,Serna,1954-11-11
85201,Taiji,Berstel,1952-06-12
85202,Guttorm,Erdi,1954-06-13
85204,Moni,Silva,1952-08-19
85206,Shahar,Navazio,1952-08-05
85210,Yolla,Openshaw,1953-04-28
85214,Munehiko,Thibadeau,1953-11-11
85215,Along,Detkin,1952-08-22
85217,Qiwen,Casley,1952-11-13
85219,Anyuan,Zaiane,1953-05-19
85220,Kristin,Lipner,1952-05-16
85225,Felicidad,Dulli,1955-01-29
85230,Gal,Demke,1952-07-01
85232,Prodip,Dymetman,1953-08-11
85235,Claudi,Marchesini,1952-07-26
85240,Florian,Businaro,1954-03-29
85241,Martijn,Falck,1954-11-06
85242,Kirk,Ernst,1954-10-12
85248,Mayuko,Yetto,1954-12-06
85253,Steve,Levasseur,1954-01-02
85255,Leon,Fandrianto,1954-10-20
85256,Odinaldo,Kroha,1953-03-14
85258,Elzbieta,Schwabacher,1953-04-07
85259,Hiroyasu,Greenaway,1955-01-07
85264,Annemarie,Silva,1952-11-18
85267,Masaru,Winter,1953-06-23
85268,Aksel,Baba,1954-11-01
85272,Lunjin,Marrevee,1955-02-17
85273,Sarita,Morrow,1954-03-08
85277,Ulf,Murtagh,1954-07-18
85278,Kamakshi,Karnin,1952-11-11
85279,Iara,Decleir,1954-06-15
85281,Tamiya,Grospietsch,1952-08-28
85295,Zvonko,Kroon,1952-05-18
85297,Shuzo,Suri,1954-09-21
85300,Panayotis,Domenig,1955-08-12
85302,Katsuo,Braunschweig,1954-11-07
85309,Shuzo,Luff,1955-05-09
85311,Persi,Geffroy,1953-12-30
85318,Navid,Hanratty,1955-11-02
85320,Somnath,Tsunoo,1954-08-06
85323,Chanjung,Pargaonkar,1955-11-26
85325,Nagui,Kadhim,1952-07-06
85327,Susuma,Stellhorn,1952-09-10
85328,Kien,Kitsuregawa,1953-06-23
85331,Sumant,Pashtan,1955-10-03
85333,Radhika,Suomi,1954-03-09
85335,Huai,Pulkowski,1955-12-31
85336,Turgut,Molberg,1955-03-21
85338,Tru,Janetzko,1952-04-19
85344,Owen,Dayana,1954-06-13
85347,Heeju,Prochazka,1952-06-30
85351,Conor,Passino,1955-09-05
85352,Fumitaka,Taubenfeld,1952-07-25
85353,Kien,Tasistro,1952-05-17
85359,Rasiah,Spinelli,1955-08-17
85363,Troy,Chartres,1955-05-31
85367,Shih,Rotem,1954-06-09
85370,Christoph,Willoner,1955-07-11
85371,Suebskul,Lanphier,1952-10-14
85374,Hairong,Herber,1952-03-07
85376,Kien,Dalphin,1953-04-27
85377,Ishfaq,Vecchio,1954-11-23
85383,Bodo,Bergere,1952-07-08
85385,Alper,Bennis,1954-05-18
85391,Aleksander,Glinert,1955-05-03
85392,Jeong,Terkki,1954-09-13
85394,Sastry,Conta,1953-08-31
85399,Fei,Gomatam,1955-09-12
85401,Petter,Ruemmler,1955-10-19
85406,Serap,Matzke,1953-07-27
85413,Eric,Validov,1953-06-09
85416,Haldun,Melton,1954-10-08
85417,Gadiel,Papsdorf,1952-07-02
85418,Tesuro,Swen,1953-04-17
85419,Abdulah,Takanami,1952-09-30
85426,Carrsten,Luef,1955-01-27
85433,Eberhardt,Stanfel,1955-07-04
85437,Hatem,Hebden,1955-01-12
85439,Takahiro,Barbanera,1955-04-29
85443,Ibibia,Uhrik,1953-02-27
85447,Adil,Bugrara,1953-12-15
85451,Kinh,Baca,1952-06-22
85453,Shir,Michaeli,1954-05-14
85457,Gian,Edelhoff,1955-11-24
85459,Odinaldo,Denny,1953-05-17
85461,Kwangjo,Angelopoulos,1954-06-11
85463,Kyoichi,Picht,1952-08-10
85466,Uzi,Harllee,1955-11-04
85469,Sasan,Schmiedel,1954-07-17
85470,Domenick,Mahmud,1955-06-23
85483,Poorav,Bage,1954-03-16
85489,Adas,Zwicker,1953-02-27
85490,Sanjai,Eldridge,1955-11-01
85494,Lech,Gulik,1953-07-25
85496,Tianruo,Gajiwala,1953-10-10
85501,Kirk,Iacovou,1954-11-07
85502,Selwyn,Suomi,1954-11-25
85504,Ghassan,Streit,1953-11-10
85513,Yagil,Spieker,1955-09-15
85519,Honesty,Jervis,1955-01-16
85521,Karsten,Schwaller,1953-11-17
85522,Atilio,Reinhard,1952-10-03
85523,Elvis,Chinin,1952-04-02
85524,Lillian,Tokunaga,1954-02-17
85525,Chenyi,Schlenzig,1953-01-05
85526,Tzvetan,Frolund,1952-07-24
85530,Bezalel,Matzov,1953-11-18
85532,Jinxi,Imataki,1954-11-03
85537,Tzu,Bernatsky,1955-04-11
85539,Mayuko,Schiper,1955-11-19
85551,Mohit,Perry,1954-02-19
85552,Atilio,Perko,1955-11-20
85553,Pranas,Blokdijk,1952-10-11
85555,Parke,Morrow,1955-08-23
85557,Mayumi,Nivat,1953-01-19
85561,Gina,Cichocki,1953-05-25
85565,Aron,Hatcliff,1953-12-26
85570,Shigehito,Karlin,1955-09-27
85571,Jiong,Fabrizio,1955-02-22
85575,Kiyotoshi,Matzov,1952-11-04
85577,Deniz,Sadowski,1954-01-21
85583,Sanjeeva,Hiyoshi,1952-02-16
85584,Shaowen,Malabarba,1954-07-18
85587,Naftaly,Schiettecatte,1952-07-23
85589,Amstein,Bressoud,1953-05-25
85597,Zeydy,Vernadat,1955-04-06
85601,Huan,Ghelli,1953-08-28
85605,Zongyan,Emiris,1954-03-07
85606,Anwar,Engberts,1953-07-10
85607,Yucai,Hertweck,1952-06-16
85609,Otmar,Benner,1955-03-30
85619,Bodo,Suessmith,1954-11-04
85620,Yoshinari,Chvatal,1953-01-05
85621,Steen,Peha,1955-02-14
85622,Berthier,Dengi,1954-07-12
85624,Ayonca,Keustermans,1955-07-11
85625,Shaibal,Denna,1954-05-04
85627,Turgut,Toyoshima,1954-08-21
85629,Hironobu,Barreiro,1955-08-11
85631,Munehiro,Murtagh,1952-06-23
85633,Salvador,Snedden,1953-02-27
85641,Breannda,Buescher,1955-02-03
85642,Breannda,Adachi,1954-10-05
85645,Henk,Ashish,1952-12-16
85646,Remmert,Nittel,1952-08-27
85647,Kristian,Waymire,1954-11-18
85648,Shirish,Gyorkos,1952-04-29
85651,Kristof,Reinhard,1954-10-21
85653,Tayeb,Rosis,1952-09-22
85654,Akeel,Kroll,1954-11-02
85655,Radhia,Figueira,1954-07-16
85656,Xinyu,Sundgren,1953-12-16
85659,Somnath,Winter,1952-09-25
85661,Shaw,Piazza,1954-09-05
85669,Yishay,Denis,1954-09-01
85671,Nathan,Kobuchi,1955-11-06
85673,Susanta,Ramaiah,1954-12-27
85675,Ziya,Spell,1955-01-12
85677,Kristina,Jervis,1952-06-02
85680,Otmar,Colorni,1955-10-27
85686,Vasilis,Larfeldt,1952-06-20
85687,Mary,Hammerschmidt,1952-05-19
85692,Marin,Petersohn,1953-04-05
85696,Wuxu,Mitzlaff,1953-06-23
85698,True,Thibadeau,1952-04-14
85705,Kellie,Codenie,1952-08-02
85706,Adit,Lukaszewicz,1955-11-14
85708,Steen,Otillio,1955-12-28
85711,Alexius,Lupu,1955-04-07
85716,Kayoko,Klassen,1952-09-02
85718,Dinkar,Skafidas,1952-02-18
85719,Satosi,Rosti,1954-02-04
85720,Guadalupe,Bojadziev,1953-10-14
85725,Khedija,Candan,1953-07-08
85726,Erzsebet,Kroft,1954-04-12
85729,Oscar,Lieberherr,1952-08-28
85730,Yucel,Velasco,1955-12-19
85739,Fumino,Benzaken,1952-09-28
85741,Anyuan,Wallrath,1953-04-04
85743,Ramalingam,Wissmann,1952-08-21
85747,Nathalie,Vingron,1954-10-20
85755,Aloys,Ozeri,1954-08-03
85756,Aemilian,Waleschkowski,1954-08-28
85757,Kannan,Bach,1953-06-21
85760,Boriana,Trumbly,1955-08-24
85761,Kazuyasu,Hofting,1954-11-13
85766,Mitchel,Whittlesey,1955-07-04
85768,Gaurav,Baez,1953-01-30
85775,Georgy,Engberts,1955-04-04
85776,Dante,Reutenauer,1953-12-13
85781,Jaihie,Speel,1954-07-22
85783,Basim,Servi,1952-10-12
85784,Nechama,Cronau,1953-04-23
85786,Rafail,Chaudhuri,1952-07-20
85788,Khaled,Streng,1953-08-31
85789,Honesty,Paludetto,1952-05-21
85791,Geraldo,Rosenbaum,1953-09-07
85796,Honglan,Boissier,1955-08-23
85799,Radhika,Parveen,1953-09-12
85802,Luisa,Neimat,1952-11-29
85805,Mack,Nyanchama,1953-02-18
85806,Jiafu,Porenta,1953-05-15
85807,Lalit,Majewski,1955-02-05
85808,Unal,Kermarrec,1955-01-24
85811,Dayanand,Bain,1955-11-06
85812,Seshu,Erbe,1953-07-17
85818,Kauko,Bharadwaj,1953-04-17
85819,Gio,Benaini,1953-08-08
85825,Hongzhu,Zedlitz,1955-11-13
85826,Shaibal,Bale,1955-06-07
85827,Basant,Schach,1954-01-30
85830,Valter,Frezza,1955-03-30
85835,Pantung,Gyorkos,1952-03-28
85840,Kazuhiko,Reinhart,1954-01-13
85842,Naftaly,Pews,1953-07-31
85846,Halsur,Erol,1954-01-10
85850,Leszek,Usdin,1952-05-01
85859,Shmuel,Melichar,1953-08-26
85861,Roselyn,Reeker,1952-10-26
85863,Moheb,Pettey,1954-02-23
85865,Vidar,Mitina,1954-02-17
85866,Dinkar,Baek,1955-06-11
85872,Suebskul,dAstous,1953-08-03
85876,Kellyn,Merks,1952-11-18
85878,Franziska,Murtagh,1955-06-25
85883,Takahito,Reghbati,1953-01-14
85884,Younwoo,Birge,1953-05-25
85889,Foong,Wilharm,1952-03-23
85892,Rasikan,Binkley,1954-01-08
85894,Teunis,Eugenio,1955-05-31
85895,Sanjit,Heiserman,1954-01-14
85899,Chinhyun,Zaiane,1954-01-02
85901,Tommaso,Hagimont,1952-04-08
85909,Billur,DiGiano,1952-04-18
85910,Nishit,Lemarechal,1955-02-28
85913,Anwar,Rehfuss,1955-05-27
85914,Gurbir,Cmelik,1953-09-27
85917,Fayez,Kaminger,1953-09-30
85920,Bernardo,Mahmud,1955-06-09
85921,Shin,Puoti,1953-07-07
85924,Gita,Menhardt,1954-02-08
85929,Jaihie,Ashish,1953-06-12
85939,Xinyu,Schlegelmilch,1954-09-06
85941,Sampalli,Lunt,1954-11-07
85942,Jaber,Sankaranarayanan,1953-05-26
85943,Mihalis,Yavatkar,1953-05-12
85949,Thodoros,Penttonen,1955-04-01
85950,Feixiong,Magalhaes,1952-10-26
85956,Premsyl,Syrotiuk,1953-01-23
85958,Fusako,Vadhan,1954-05-24
85963,Yucel,Falco,1952-02-18
85968,Idoia,Lorch,1955-10-02
85977,Gay,Nannarelli,1953-03-31
85980,Khalil,Marwedel,1955-10-30
85981,Moie,Swen,1952-06-10
85988,Aiichiro,Brlek,1952-05-19
85990,Saeko,Jakobus,1952-08-08
85999,Arch,Dymetman,1955-03-16
86003,Khaled,Zielinski,1953-08-20
86005,Sahrah,Samarati,1952-11-21
86011,Leen,Bahr,1954-07-10
86014,Maris,Zeilberger,1953-04-16
86016,Eldridge,Compeau,1952-07-25
86018,Hideyuki,Wossner,1952-03-18
86019,Monique,Mitsuhashi,1954-09-26
86023,Yuqun,Braunschweig,1955-06-03
86024,Gina,Pulkowski,1953-05-25
86027,Rajmohan,Ariola,1953-01-10
86029,Yuguang,Cronau,1952-02-03
86031,Kensyu,Gill,1955-02-04
86036,Kazuhide,Bierman,1955-02-02
86037,Khaled,Badache,1952-06-11
86038,Haldun,Flanders,1953-02-11
86042,Juyoung,Gronowski,1952-12-28
86045,Leah,Kavanagh,1952-07-08
86047,Ebru,Suppi,1953-10-29
86052,Hidekazu,Badache,1954-11-20
86054,Conor,Jiafu,1953-08-03
86060,Arvind,Luce,1953-11-01
86062,Zengping,Anido,1955-06-08
86063,Bilhanan,Farrow,1955-06-25
86064,Aiichiro,Negoita,1953-06-22
86065,Suebskul,Fetvedt,1955-09-02
86066,Marl,Shackel,1954-06-17
86067,Zhilian,Oxman,1953-10-12
86068,Anneke,Harnett,1952-12-03
86070,Diederik,Restivo,1952-09-28
86071,Premsyl,Kavvadias,1955-07-17
86073,Moni,Aseltine,1953-01-11
86074,Susanne,Zirintsis,1955-06-15
86080,Kinh,Melichar,1954-04-24
86081,Valery,Iwayama,1953-07-15
86082,Marsha,Redmiles,1954-08-25
86083,Parke,Spell,1955-05-11
86092,Aral,Marchesini,1953-02-22
86096,Heng,Gecseg,1955-01-21
86097,Roddy,Stafford,1954-09-13
86103,Zhiguo,Asmuth,1955-11-05
86110,Alper,Shokrollahi,1955-11-30
86111,Flemming,Mondadori,1955-06-23
86113,Maha,Picco,1954-07-06
86128,Masanao,Schreiter,1955-04-27
86133,Jongsuk,Serna,1953-01-18
86138,Michaela,Matzke,1953-05-10
86139,Arif,Lichtman,1952-02-07
86143,Toshiki,Keohane,1953-06-03
86146,Phillip,Pelc,1953-06-13
86147,Saeed,Yurek,1954-05-13
86155,Tadahiko,Luke,1954-03-17
86156,Toshiki,Shrader,1952-06-13
86157,Kwangsub,Demizu,1955-02-10
86158,Emran,Kohling,1955-04-05
86164,Adit,Rothe,1955-06-25
86166,Lech,Bade,1952-02-18
86174,Zhilian,Baar,1955-08-02
86175,Marc,Herbst,1955-10-11
86178,Sakthirel,Krogh,1953-08-04
86181,Kwangyoen,Pettit,1954-06-24
86183,Takahiro,Baja,1954-11-10
86184,Marjo,Niizuma,1953-10-14
86189,Xiaoshan,Erman,1952-04-10
86191,Martial,Ulupinar,1953-02-24
86195,Serap,Delaune,1952-11-06
86196,Ugo,Cincotta,1955-08-27
86204,Iara,Seghrouchni,1954-10-08
86211,Shih,Vanwelkenhuysen,1952-06-02
86214,Susanne,Fortenbacher,1952-09-15
86217,Mari,Asrin,1955-10-21
86218,Val,Matteis,1953-04-05
86220,Nidapan,Danecki,1953-01-20
86222,Alexius,Marquardt,1954-12-21
86224,Shaunak,Ishibashi,1954-02-05
86225,Goncalo,Serdy,1953-03-14
86230,Hugh,Chinin,1954-12-16
86237,Tayeb,Francisci,1953-05-25
86239,Krister,Serre,1953-05-28
86245,Kinh,Falco,1952-10-01
86247,Sakthirel,Rebaine,1954-11-18
86248,Radoslaw,Gils,1955-01-06
86249,Muneo,Bergere,1955-12-03
86252,Mahendra,Selenyi,1955-08-14
86256,Gift,Dulay,1955-06-16
86265,Georg,Peres,1955-12-06
86267,Masato,Guting,1953-05-22
86269,Kristinn,Swift,1953-04-18
86270,Prodip,Menhoudj,1954-02-01
86271,Ipke,Llado,1954-04-23
86272,Moriyoshi,Gustavson,1953-05-11
86275,Ipke,Genin,1953-04-13
86281,Srinidhi,Conde,1954-02-12
86282,Martien,Baak,1954-05-23
86284,Fabrizio,Wrigley,1954-01-16
86286,Somnath,Esposito,1954-06-17
86287,Masami,Liesche,1954-05-03
86290,Alselm,Willoner,1952-05-24
86292,Shuho,Vural,1954-12-17
86297,Susuma,Feldmann,1952-12-15
86300,Pramod,Biros,1955-04-18
86305,Nadjib,Weisert,1952-11-19
86306,Persi,Krzyzanowski,1955-08-11
86307,Mariusz,Vendrig,1952-02-23
86308,Dipankar,Muhling,1955-10-28
86310,Remmert,Picel,1952-08-19
86315,Dharmaraja,Matzov,1954-08-06
86318,Djenana,Kusalik,1954-01-16
86321,Shiv,Vasanthakumar,1953-03-01
86329,Margareta,Ibel,1955-06-24
86339,Raimond,Debuse,1955-04-09
86340,Alselm,Anger,1953-06-03
86341,Angus,Zuberek,1953-12-18
86342,Marit,Boguraev,1952-12-14
86345,Heather,Chiola,1952-11-14
86347,Adam,Crooks,1953-03-30
86349,Subhada,Birdsall,1954-07-21
86351,Jackson,Staylopatis,1954-01-18
86357,Rosalyn,Sessa,1953-02-23
86361,Ayakannu,Byoun,1954-11-11
86362,Uli,Bernick,1953-08-31
86364,Shushma,Decaestecker,1952-07-19
86365,Subhash,Merey,1952-06-25
86369,Barton,Stemann,1955-01-27
86371,Mingdong,Tzvieli,1955-02-10
86372,Padma,Minakawa,1955-04-11
86381,Mario,Guardalben,1955-10-12
86382,Phule,Jiafu,1952-09-11
86388,Honglan,Gils,1953-10-10
86395,Duke,Grospietsch,1954-07-08
86398,Georg,Ananiadou,1953-04-06
86399,Guozhong,Baek,1954-02-28
86401,Arnould,Luce,1954-10-19
86403,Arto,Vickson,1955-09-23
86404,Jungsoon,Quaggetto,1954-11-07
86405,Sreekrishna,Bale,1953-01-05
86408,Abdelwaheb,Narlikar,1953-09-29
86416,Kazuhiro,Budinsky,1955-05-16
86418,Subbu,Peac,1953-07-26
86419,Tomofumi,Sinitsyn,1955-01-30
86426,Shimshon,Haraldson,1954-04-08
86430,Jacqueline,Kamber,1955-06-25
86434,Toshiki,Plump,1952-07-13
86436,Hilari,Kropf,1954-07-26
86437,Zvonko,Bednarek,1954-12-31
86443,Takahiro,Hainaut,1953-07-04
86445,Chaoyi,Wynblatt,1955-11-26
86446,Yoshimitsu,Awdeh,1955-08-19
86448,Fumino,Garnier,1952-06-05
86449,Yuqun,Solares,1953-09-03
86450,Bernt,Perly,1952-05-07
86453,Tran,Munke,1954-05-30
86459,Gritta,Etalle,1952-12-18
86463,Xiaoqiang,Baalen,1952-03-06
86467,Takahiro,Bain,1955-07-03
86474,Holgard,Koyama,1954-12-22
86476,Chinhyun,Pavlopoulou,1955-11-07
86479,Mohit,Restivo,1952-04-18
86480,Navid,Tramer,1953-09-30
86483,Shigenori,Gill,1952-09-22
86485,Visit,Basart,1953-07-17
86486,Danel,Leuchs,1953-09-03
86487,Odoardo,Bierman,1955-12-14
86491,Shuzo,Conta,1955-01-05
86493,Yongmin,Katalagarianos,1953-10-14
86494,Masato,Perng,1953-03-24
86495,Leszek,Vakili,1955-03-12
86499,Lech,Escriba,1954-02-26
86502,Suvo,Schwartzburd,1954-10-22
86513,Yishay,Murtha,1953-09-03
86516,Masadi,Gils,1953-05-19
86520,Dante,Trumbly,1954-04-10
86522,Seongbin,Leivant,1953-05-31
86523,Shakhar,Bolotov,1953-02-28
86527,Toshiko,Pollacia,1953-05-30
86534,Mohua,Staudhammer,1952-07-09
86539,Adam,Junet,1953-10-05
86540,Turgut,Nitta,1954-07-24
86549,Ute,Itzfeldt,1953-11-20
86553,Odoardo,Rubsam,1953-03-04
86554,George,Itschner,1955-04-08
86559,Weiye,Tsukuda,1955-08-28
86561,Thodoros,Frolund,1952-08-26
86564,Jaideep,Theuretzbacher,1952-10-18
86573,Karlis,Yavatkar,1953-12-21
86574,Chinhyun,Dengi,1952-05-22
86575,Berthier,Sinitsyn,1954-10-01
86581,Oksana,Badache,1955-05-13
86590,Bowen,Thambidurai,1955-07-04
86593,Kellie,Grospietsch,1955-12-21
86600,Baocai,Baba,1954-05-21
86602,Makato,Sigstam,1952-03-10
86605,Sham,Barreiro,1954-05-19
86608,Honglan,Shigei,1952-06-01
86610,Reinhard,Llado,1952-10-12
86612,Yuchang,McAffer,1954-01-09
86617,Mingsen,Desikan,1954-01-07
86618,Nidapan,Nicolson,1954-02-14
86619,Woody,Pashtan,1952-08-17
86621,Hein,Rosis,1952-08-06
86624,Youssef,Thibadeau,1954-06-12
86625,Amabile,Anger,1955-06-01
86626,Sashi,Polajnar,1952-05-08
86627,Faiza,Lanteri,1954-04-19
86628,Ibibia,Setia,1953-03-02
86629,Yolla,Sommer,1953-09-28
86631,Tristan,Isaac,1954-08-12
86634,Odysseas,Terlouw,1952-06-09
86635,Lech,Gelosh,1953-11-11
86639,Aamer,Yavatkar,1953-11-12
86641,Kamran,Gladwell,1953-12-02
86653,Kazuyasu,Garnham,1955-02-06
86654,Jeane,Taubenfeld,1952-03-18
86667,King,Slobodova,1952-09-09
86674,Fumiya,Candan,1952-05-22
86675,Hairong,Basagni,1952-06-25
86676,Aiichiro,Thummel,1952-03-15
86678,KayLiang,Halevi,1955-01-20
86690,Carrsten,Whitcomb,1954-10-28
86691,Kagan,Serdy,1953-07-10
86693,Susumu,Ferretti,1953-10-07
86695,Jeanna,McAlpine,1954-04-16
86696,Berto,Poupard,1955-10-14
86697,Lobel,Kusalik,1953-01-05
86699,Arif,Stanfel,1952-04-26
86706,Mariusz,Kinley,1954-12-30
86708,Quingbo,Sherertz,1955-04-05
86710,Geoff,Slutz,1952-04-12
86715,Katsuo,Farrag,1954-09-04
86722,Zvonko,Driscoll,1953-07-27
86728,Dmitry,Wixon,1954-10-05
86738,Subhash,Antonisse,1954-01-06
86746,Parke,Seiwald,1954-12-06
86747,Val,Hockney,1954-03-12
86750,Palash,Waymire,1954-09-13
86751,Feiyu,Swick,1953-09-03
86754,Guadalupe,Vigier,1955-11-29
86756,Kirk,Castellani,1954-02-19
86757,Heejo,Gulak,1954-01-29
86760,Arnould,Wroclawski,1955-09-08
86761,Theirry,Ossenbruggen,1955-06-25
86765,Kristian,Hiyoshi,1954-07-22
86772,Kayoko,Chepyzhov,1954-06-13
86776,Palash,Danecki,1954-02-27
86779,Honesty,Randi,1954-05-26
86784,Tesuya,Serre,1953-10-12
86788,Golgen,Saoudi,1955-11-14
86789,Chanjung,Chappelet,1955-07-21
86790,Yuguang,Laurillard,1954-11-06
86796,Odinaldo,Chinal,1952-10-02
86803,Rafael,Demeyer,1952-10-30
86805,Mabo,Birjandi,1954-01-25
86810,Dulce,Janetzko,1955-08-26
86812,Jahangir,Schapiro,1952-03-04
86813,Hugo,Ranst,1954-09-02
86817,Shmuel,Sommen,1952-10-05
86819,Wuxu,Bisiani,1955-01-28
86821,Ferdinand,Ruemmler,1954-10-25
86822,Halsur,Veccia,1953-07-04
86823,Xiaopeng,Perly,1952-06-05
86824,Constantine,Motley,1954-07-08
86825,Karoline,Hasham,1954-01-06
86827,Filipe,Thibadeau,1953-12-09
86829,Poorav,Carrere,1952-06-27
86831,KayLiang,Nanard,1953-06-16
86832,Duro,Magalhaes,1954-06-08
